book_id,title
10760794,The Orphan of Awkward Falls
1076320,Henny Penny
1076322,The Tailypo: A Ghost Story
1076323,The Monkey and the Crocodile: A Jataka Tale from India
1076324,The Three Bears
107634,If You Lived In Colonial Times
1076373,Testing Miss Malarkey
1076374,Miss Malarkey Doesn't Live in Room 10
10764649,The Hanukkah Hop!
10765591,Two Kinds
10765595,11 Experiments That Failed
10766047,The Orphan: A Cinderella Story from Greece
1077255,"Bold Beauty (Winnie the Horse Gentler, #3)"
1077318,The Aesop for Children
10774284,Goyangi Means Cat
10774305,I'm the Scariest Thing in the Castle
10775707,Zombie Tag
1077582,Black and White
1077583,Angelo
1077591,Baaa
1077704,The Apple and the Arrow
1077808,Shadow Of A Bull
10780407,Snowy Valentine
1078359,"Green Algae and Bubblegum Wars (Beacon Street Girls, #13)"
10784643,Barn Boot Blues
10785526,M.O.M.
10788968,The Flint Heart
10788983,Same Sun Here
1078962,Franklin Rides A Bike
1078965,Franklin and the Thunderstorm
1078966,Franklin's Bad Day
1078967,Franklin Plays The Game
107922,The Accidental Cheerleader (Candy Apple #1)
107932,"Stacey and the Cheerleaders (The Baby-Sitters Club, #70)"
1079345,The Call of the Wild
1079427,The Magic Pudding
107956,The Happy Prince
1079587,"Farmer Boy (Little House, #3)"
1079652,Island of the Blue Dolphins
10796743,The Underpants Zoo
10797921,Pinkalicious: Pinkie Promise
10797924,The Pinkerrific Playdate
10798912,The Friendship Matchmaker
1080004,Snow
10800859,Fox and Hen Together
1080103,Jitterbug Jam
10801929,"Dog Number 1, Dog Number 10"
10803061,Stars
10803786,I Had a Favorite Dress
10803806,"Darth Paper Strikes Back (Origami Yoda, #2)"
108039,Lewis Carroll's Alice's Adventures in Wonderland
108044,The Best of Lewis Carroll
108049,Jabberwocky
10805001,The Secret Garden
10806008,"Peter Nimble and His Fantastic Eyes (Peter Nimble, #1)"
10809768,The Magical Christmas Horse
1081122,The Little Duck
1081239,"Lauren the Puppy Fairy (Rainbow Magic: Pet Keeper Fairies, #4)"
10812829,LEGO Star Wars Character Encyclopedia: Updated and Expanded
1081290,"The Willows in Winter (Tales of the Willows, #1)"
10813388,Pearl Verses the World
10813529,Henry Burp - Mind Your Manners
10814630,Storm Called Katrina
1081530,"A Splendid Friend, Indeed"
1081699,"Dorrie and the Goblin (Dorrie the Little Witch, #9)"
1081707,"Dorrie and the Pin Witch (Dorrie the Little Witch, #19)"
1081710,"Dorrie and the Witch Doctor (Dorrie the Little Witch, #5)"
10818982,"The Final Exam (School of Fear, #3)"
10819950,Into the Outdoors
1082086,Wiggle
10822,Three Beloved Classics by E. B. White: Charlotte's Web/the Trumpet of the Swan/Stuart Little
10822023,Charlotte Jane Battles Bedtime
1082369,The Jungle Books
10824043,Hampire!
10824117,"Me and My Dragon (Me and My Dragon, #1)"
10824120,Eddie Gets Ready For School
10824121,Grin and Bear It
10824122,Little Pig Joins the Band
10824174,همسايه‌های نيكولا كوچولو
10824510,Bugs by the Numbers
1082536,The Witches
10825729,The Boy from the Dragon Palace
1083012,Mike Mulligan and His Steam Shovel
108302,The Greedy Triangle
1083084,If the Dinosaurs Came Back
10830941,Bear's Loose Tooth
1083290,Mog in the Dark
10835083,Wow! Ocean!
10839025,"Initiation (Canterwood Crest, #13)"
108391,All Cats Have Asperger Syndrome
10839304,Magic Trash: A Story of Tyree Guyton and His Art
108396,Cat Heaven
10841844,Dumpling Days
108423,Is There Really a Human Race?
10842675,Waiting for the Magic
1084274,"Peggy of the Chalet School (The Chalet School, #26)"
1084275,"Jo of the Chalet School (The Chalet School, #2)"
1084276,"The New Mistress at the Chalet School (The Chalet School, #41)"
1084277,"Three Go to the Chalet School (The Chalet School, #24)"
1084278,"Jo Returns to the Chalet School (The Chalet School, #13)"
10843249,"The Borrowers (The Borrowers, #1)"
10844367,The Unforgotten Coat
10845576,The Amazing Adventures of Bumblebee Boy
10845873,Pretend
10845916,"Happy Pig Day! (Elephant & Piggie, #16)"
10845936,"One Foot, Two Feet"
1085094,How Kind!
10852202,"Words of (Questionable) Wisdom from Lydia Goldblatt and Julie Graham-Chang (The Popularity Papers, #3)"
10853326,Cows to the Rescue
108538,"In a Dark, Dark Room and Other Scary Stories"
10854050,Mr. Putter & Tabby Ring the Bell
1085803,Froggy's Best Christmas
1085842,Drat That Fat Cat!
10862987,Hansel dan Gretel
1086428,The Dirty Cowboy
10864986,The Edge Chronicles 6: Midnight Over Sanctaphrax: Third Book of Twig
10865012,French Ducks in Venice
108684,The Holy Twins: Benedict and Scholastica
10872535,Vừa Nhắm Mắt Vừa Mở Cửa Sổ
1087361,"Sophie Is Seven (Sophie, #5)"
1087364,"Sophie's Lucky (Sophie, #6)"
1087686,Grinny
10878462,Bear In Long Underwear
1088284,Winnie The Pooh And The Honey Tree
108834,"The Old Motel Mystery (The Boxcar Children, #23)"
10884708,Šuma Striborova
10886035,The Game of Finger Worms
10886037,The Game of Light
1088623,"The Mystery of the Missing Necklace (The Five Find-Outers, #5)"
1088635,"The Mystery of the Strange Bundle (The Five Find-Outers, #10)"
1088664,"The Mystery of the Vanished Prince (The Five Find-Outers, #9)"
10886642,"Alexis and the Perfect Recipe (Cupcake Diaries, #4)"
10886703,"Nicholas St. North and the Battle of the Nightmare King (The Guardians, #1)"
108899,"Homework Hassles (Ready, Freddy!, #3)"
108901,"I, Freddy (The Golden Hamster Saga, #1)"
1089020,Miss Spider's ABC
1089021,Miss Spider's New Car
108917,King Solomon's Mines
1089257,"Merry Christmas, Merry Crow"
1089266,Groundhog Gets a Say
10893214,The Cavendish Home for Boys and Girls
10894115,Bumble-Ardy
108943,Double Trouble in Walla Walla
10897040,Tom's Tweet
10897048,Neville
108979,"Ivy and Bean and the Ghost That Had to Go (Ivy and Bean, #2)"
108980,"Ivy and Bean (Ivy and Bean, #1)"
108981,"Ivy and Bean Break the Fossil Record (Ivy and Bean, #3)"
108982,"Ivy and Bean Take Care of the Babysitter (Ivy and Bean, #4)"
108988,Mrs. Armitage: Queen of the Road
1089956,Star of Light
108999,The Witches
10900079,Anne of Green Gables
109008,Fantastic Mr. Fox
109019,Matilda
109022,Mrs. Armitage and the Big Wave
10903928,At First Bite (Poison Apple #8)
109059,Matilda
109073,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)"
109077,Matilda
109082,Danny the Champion of the World
10908459,Saga no Gabai Bachan - Nenek Hebat dari Saga
109089,"Charlie and the Chocolate Factory (Charlie Bucket, #1)"
1090920,We're Going on a Lion Hunt
1091035,Five Little Ducks
109124,George's Marvellous Medicine
109137,James and the Giant Peach
10914148,Poindexter Makes a Friend
1091586,"Wonder's First Race (Thoroughbred, #3)"
1091589,"Racehorse in the Rain (Animal Ark: Holiday Special, #9)"
1091592,"Samantha's Pride (Thoroughbred, #7)"
1091601,"The Race (Golden Filly, #1)"
10916317,Crocodile's Tears
1091684,Flight of the Dodo
1091835,Superfudge
10923383,Little Owl's Night
10925109,Cho Tôi Xin Một Vé Đi Tuổi Thơ
10925246,Tôi Là Bêtô
10926630,A Pet for Miss Wright
1092904,Caddie Woodlawn
10929985,Little Bea and the Snowy Day
10931946,Black Beauty
10939925,"Run for the Hills, Geronimo!"
109411,Willy the Wimp
109414,Zoo
109415,Willy's Pictures
109416,My Mom
109418,The Tunnel
109419,Silly Billy
109420,Willy the Dreamer
1094438,Baby Cakes
10947896,Mustache!
1094832,Mouse's First Spring
1094833,Mouse's First Snow
109484,"The Bad Beginning (A Series of Unfortunate Events, #1)"
10950055,Over and Under the Snow
109505,Queen Zixi of Ix
10951002,The Annotated Peter Pan
109521,I Like Myself!
109522,All by Myself
109545,Mosque
109548,Black and White
1095518,The Elephant and the Bad Baby
10955187,"Same, Same But Different"
109565,"Visitors, Vanishings and Va Va Va Voom (Ally's World, #12)"
109567,Bunny My Honey
1095697,The Josefina Story Quilt
10957090,No Dogs Allowed!
1095770,Wizards Don't Need Computers
10959,Sophie's World
1096163,I'm the Biggest Thing in the Ocean!
10963,The Machine-Gunners
10967391,BookSpeak!: Poems about Books
109692,The Three Fat Men
10969431,Subway Story
1097507,"Little House on the Prairie (Little House, #2)"
10975288,Hand Book
10975336,"Chew, Chew, Gulp!"
10975506,The Little Little Girl with the Big Big Voice
1097582,Crictor
1097802,The Rescuers Down Under
109796,Scarlett
10980153,Willy
1098226,The Year At Maple Hill Farm
10982687,Quiet Bunny  Noisy Puppy
10982914,Princess Super Kitty
1098334,Molly's Family
1098714,Peter Pan
109881,Billy And Blaze: A Boy And His Pony
109882,Blaze and the Mountain Lion
1098882,Chicka Chicka Boom Boom
109902,The Adventures of the Dish and the Spoon
1099023,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)"
109905,And the Dish Ran Away with the Spoon
1099097,The Tiger Who Came to Tea
1099301,"The Name of This Book Is Secret (Secret, #1)"
1099466,"The Worst Witch Strikes Again (Worst Witch, #2)"
109949,"We're Different, We're the Same"
1099663,Class Clown
1099664,No Clean Clothes!
1099767,The Very Hungry Caterpillar
1099771,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
10998131,When I Woke Up I Was a Hippopotamus
109993,My Mother is the Most Beautiful Woman in the World
1099973,Green Eggs and Ham
1099989,Goodnight Moon
1100042,Horton Hears a Who!
1100044,"Horton Hears a Who and Other Sounds of Dr. Seuss: Horton Hears a Who; Horton Hatches the Egg; Thidwick, the Big-Hearted Moose"
1100072,Barnyard Banter
11001308,"Miss Child Has Gone Wild! (My Weirder School, #1)"
11001793,If You Lived Here: Houses of the World
11010729,Monkey with a Tool Belt and the Seaside Shenanigans
1101216,Horrible Harry and the Triple Revenge
1101217,Horrible Harry and the Drop of Doom
1101218,Horrible Harry and the Christmas Surprise
1101225,Horrible Harry's Secret
1101226,Horrible Harry and the Ant Invasion
1101274,Chicken Little
11012811,Pirates Go to School
11012854,Big Wig: A Little History of Hair
11012920,Penelope Popper: Book Doctor
11020001,Hans My Hedgehog: A Tale from the Brothers Grimm
1102025,Hush Little Baby
11021232,The House Baba Built: An Artist's Childhood in China
1102181,"Still Just Grace (Just Grace, #2)"
1102336,"Terrier in the Tinsel (Animal Ark: Holiday Special, #7)"
1102339,"Hamster in the Holly (Animal Ark: Holiday Special, #4)"
1102343,"Aunt Jo's Scrap-Bag (Aunt Jo's Scrap Bag, #1)"
1102671,"Sally Jean, the Bicycle Queen"
1102707,"The Against Taffy Sinclair Club (Taffy Sinclair, #1)"
11030772,The Secret Garden
1103099,Commander Toad in Space
1103100,Dimity Duck
1103109,"Sleep, Black Bear, Sleep"
1103118,"Henry and Mudge and Annie's Perfect Pet (Henry and Mudge, #20)"
1103125,"Henry and Mudge and the Long Weekend (Henry and Mudge, #11)"
1103131,"Wedding Flowers (Cobble Street Cousins, #6)"
11034258,What Puppies Do Best
11034325,My Name is Elizabeth!
11035720,The Young King
1104029,"Toby Tyler, or Ten Weeks with a Circus"
11042036,Secrets at Sea
11042638,"Honestly, Red Riding Hood Was Rotten!"
11043402,Jane & Mizmow
11043410,Heart and Soul: The Story of America and African Americans
1104434,Maybelle in the Soup
1104512,Pedro's Journal
11045882,Just a Second
11046322,Garbage!  Monster!  Burp!
1104772,"The Reptile Room (A Series of Unfortunate Events, #2)"
1104852,Lady Lollipop
11049394,"Good Night, World"
1105004,Mouse Count
11051230,You Will Be My Friend!
11051239,"Twinkle, Twinkle, Little Star"
11051243,All Kinds of Kisses
11053767,Big Trouble in the Big Apple (Thea Stilton #8)
1105380,"The Charm Bracelet (Fairy Realm, #1)"
1105406,"Charlie and the Great Glass Elevator (Charlie and the Chocolate Factory, #2)"
110545,"Mrs. Kormel Is Not Normal! (My Weird School, #11)"
11055256,"Peanuts Happiness is a Warm Blanket, Charlie Brown"
110556,"Mrs. Patty Is Batty! (My Weird School, #13)"
110561,"Mr. Docker Is Off His Rocker! (My Weird School, #10)"
11058841,Fancy Nancy: Hair Dos and Hair Don'ts
110598,Zack's Alligator
110599,Mrs. Brice's Mice
110600,The Witch Who Was Afraid of Witches
110604,A Baby Sister for Frances
110611,Best Friends for Frances
1106219,The Seven Lady Godivas
1106355,That's Not My Lion...
1106375,Poppleton In Winter
1106532,Jack and Jill
1106576,Boundless Grace
11066857,Heidi
1106769,"Heartbreak Bronco (Phantom Stallion, #13)"
110744,Grimm's Fairy Tales
11074769,Chloe
11076,Charlie And The Great Glass Elevator
11080564,ZooZical
1108130,Alone on a Wide Wide Sea
11082250,Hugs from Pearl
11084266,The Incredible Life of Balto
11085292,Blowin' in the Wind
11085473,Under the Mambo Moon
11087750,Good Wives
1108899,All You Need for a Beach
1109237,Mary On Horseback: Three Mountain Stories
11093132,Grimm's Fairy Tales
1109512,Froggy Plays in the Band
110952,The Magic School Bus Gets Baked in a Cake: A Book About Kitchen Chemistry
110953,"Lost in the Solar System (The Magic School Bus, #4)"
110955,"The Magic School Bus and the Electric Field Trip (The Magic School Bus, #9)"
110956,"The Magic School Bus Explores the Senses (The Magic School Bus, #10)"
110957,The Magic School Bus Kicks Up A Storm: A Book About Weather
110959,"The Magic School Bus Inside a Hurricane (The Magic School Bus, #7)"
110960,The Magic School Bus Plants Seeds: A Book About How Living Things Grow
110961,The Magic School Bus in the Arctic: A Book About Heat: A Book About Heat
110962,The Magic School Bus On the Ocean Floor
110963,The Magic School Bus Sees Stars: A Book About Stars
110964,Ups And Downs: A Book About Floating And Sinking
110965,"The Magic School Bus Inside a Beehive (The Magic School Bus, #8)"
110966,The Magic School Bus Inside Ralphie: A Book About Germs
11096614,Do You Have a Dog?
110967,"The Magic School Bus and the Science Fair Expedition (The Magic School Bus, #11)"
1109672,"The Pizza Mystery (The Boxcar Children, #33)"
110970,The Magic School Bus Blows Its Top: A Book About Volcanoes
11097467,Tua and the Elephant
110978,The Magic School Bus In The Haunted Museum: A Book About Sound
11097839,The Runaway Hug
110979,"Electric Storm (Magic School Bus Chapter Books, #14)"
110980,The Magic School Bus Hops Home: A Book About Animal Habitats
1109828,"The Amusement Park Mystery (The Boxcar Children, #25)"
1109829,"The Mystery Girl (The Boxcar Children, #28)"
1109831,"The Animal Shelter Mystery (The Boxcar Children, #22)"
110985,"The Great Shark Escape (The Magic School Bus Chapter Book, #7)"
1109922,Five Silly Turkeys
1109939,Avocado Baby
11099455,"Love, Mouserella"
111000,The Librarian of Basra: A True Story from Iraq
111001,The Librarian Who Measured the Earth
111002,"The Librarian from the Black Lagoon (Black Lagoon, #5)"
1110034,The Kiss That Missed
111004,Our Librarian Won't Tell Us Anything!: A Mrs. Skorupski Story [With Book]
11100864,Max Spaniel: Best in Show
1110092,"Karen's Mermaid (Baby-Sitters Little Sister, #52)"
1110093,Sukey and the Mermaid
1110209,And the Train Goes...
111027,Tar Beach
11103106,One Love
11104413,"Violet Mackerel's Brilliant Plot (Violet Mackerel, #1)"
11104417,Light Up the Night
11104480,Duck for a Day
1110791,Shiloh
1110801,"The Wicked, Wicked Ladies in the Haunted House"
1110855,Afternoon of the Elves
1110905,"My Side of the Mountain (Mountain, #1)"
1110908,Sadako and the 1000 Paper Cranes
1110910,The 18th Emergency
1111036,The Leprechauns Don't Play Basketball (Adventures of the Bailey School Kids #4): Leprechauns Don't Play Basketball
1111065,"The Mystery of the Hidden Painting (The Boxcar Children, #24)"
1111074,"The Castle Mystery (The Boxcar Children, #36)"
1111075,"The Mystery of the Lost Village (The Boxcar Children, #37)"
1111741,George's Secret Key to the Universe
1111748,Arthur Goes to School (Great Big Board Book)
1111756,Fractured Fairy Tales
1111762,Stuart Little
11119532,Stuff
11119535,Pumpkin Cat
11119771,Hedgehug: A Sharp Lesson in Love
1111978,The Not-So-Jolly Roger (Time Warp Trio #2)
1111982,Mindquakes: Stories To Shatter Your Brain
1111988,Your Mother Was a Neanderthal
1112570,"Miss Bianca (The Rescuers, #2)"
1112622,To the Beach!
1112665,Shadow Castle
1112733,"Pollyanna (Pollyanna, #1)"
11134889,Samantha on a Roll
11136194,My Rhinoceros
1113749,Bread and Jam for Frances
1113753,My Name Is Brain Brian
1113916,Max Found Two Sticks
1113919,Space Case
1113921,George Shrinks
1113923,Imogene's Antlers
1113991,You Choose
1114016,The Lady with the Alligator Purse
111402,Magic Tree House: #1-4
111403,Magic Tree House: #5-8
111406,Magic Tree House: #9-12
1114157,Mr. Mischief
1114158,Mr. Small
11142754,"Seriously, Cinderella Is SO Annoying!: The Story of Cinderella as Told by the Wicked Stepmother"
111429,"The Giver (The Giver, #1)"
11143753,Rikki-Tikki-Tavi
11145688,Jo's Boys (Little Women #3)
1114725,"The Vile Village (A Series of Unfortunate Events, #7)"
11148223,Mr. and Mrs. Bunny—Detectives Extraordinaire! (The Bunny's #1)
11148687,Home for Christmas
11151037,Marcel the Shell with Shoes On: Things About Me
1115866,The Famous Five [4 Adventures]
11162467,Love Waves
11162563,Sister Bear: A Norse Tale
11162583,Romeo & Juliet: A BabyLit Counting Primer
1116302,"June 29, 1999"
11165308,Eight Cousins
1116544,"Two eggs, please."
1116552,Blue Moo: 17 Jukebox Hits From Way Back Never
1116594,...And Now Miguel
1116733,Clifford's First Halloween
1116771,Curious George Learns the Alphabet
11168527,"Caddy's World (Casson Family, #0)"
1117339,Trucks: Whizz! Zoom! Rumble!
1117362,Mr. Brown Can Moo! Can You?
111750,The Tale of Tsar Saltan
11175319,"Artemis the Loyal (Goddess Girls, #7)"
1117792,"The Bad Beginning (A Series of Unfortunate Events, #1)"
1118210,Cross-Country Cat
11184941,A Greyhound of a Girl
1118561,Meister Eder und sein Pumuckl (Pumuckl #1)
11187090,Grimm's Complete Fairy Tales
1119074,My Father the Dog
1119075,Carl's Birthday
11192642,Go the Fuck to Sleep
11193574,"Birdie's Big-Girl Dress (Birdie, #2)"
11198069,Freckleface Strawberry: Best Friends Forever
11198439,Bailey
1119893,A Katie Kazoo Christmas
11201063,"Don't Worry, Douglas!"
1120203,James and the Giant Peach
11205257,Black Beauty
1120834,The Voyages of Doctor Dolittle
